time,delta_power,theta_power
40.955300947601025,3.056034434775141,1.27229150765274
41.95418347129105,2.3454453608140717,1.1247751672662067
42.95306599498108,3.4580733573108886,1.4670428057869376
43.9519485186711,3.9760711960055684,1.6472630556649717
44.95083104236113,3.857956089807599,1.7615477588012767
45.94971356605116,2.794387869652986,1.5135391860291354
46.94859608974118,3.0155880555948373,0.8007662562720443
47.94747861343121,36.50422747314508,2.633917358471402
48.94636113712124,42.36607375506463,4.205420885326897
49.94524366081126,35.71008597942005,4.8763323165097034
50.944126184501286,31.75780643752341,3.5135631213393492
51.943008708191314,6.421344402476592,1.6940090820448694
52.941891231881336,5.040426042980302,2.802327107045957
53.940773755571364,4.635550066655999,3.0983593322315675
54.939656279261385,8.433546586804386,3.2830017754757854
55.93853880295141,9.174398609532634,2.7204797686712956
56.93742132664144,3.7219943423222763,1.806295319509424
57.93630385033146,8.838264607458902,2.5067967204629786
58.93518637402149,67.15176942091324,2.521544264817457
59.93406889771152,106.42748629432343,2.1958686284464095
60.93295142140154,64.0460857097688,2.71393890143221
61.93183394509157,49.609664451917425,5.1404683449037725
62.9307164687816,65.22786229397109,11.681258029468642
63.92959899247162,39.012151794452656,10.246259660933022
64.92848151616164,11.406845568758948,8.287714052536707
65.92736403985167,20.7019750378602,12.371475607264516
66.9262465635417,42.29532688220453,12.398731388668686
67.92512908723172,41.06795380231507,11.064706317068289
68.92401161092175,22.033866083185718,9.056516334067862
69.92289413461177,44.65190005035184,6.76392202360216
70.9217766583018,62.24122836723452,3.802257709383488
71.92065918199182,46.98430321962382,6.03686501107328
72.91954170568185,33.494367603903385,12.005550334774602
73.91842422937188,18.55791230894825,10.474533139207814
74.91730675306191,21.891306239566106,9.194725939418943
75.91618927675192,22.2679668978004,9.076324960364172
76.91507180044195,46.00512392435782,8.553379552276526
77.91395432413198,43.794245190771676,9.562557443211924
78.912836847822,6.762386597750351,10.33558153960175
79.91171937151204,21.353059532633587,10.791166189027326
80.91060189520205,33.89967169016068,12.158520962916787
81.90948441889208,26.871288914693558,10.4997840958892
82.9083669425821,19.661435554954426,6.740452616586646
83.90724946627213,15.587738906711419,5.828117484088221
84.90613198996216,10.543948564542536,5.471789047576897
85.90501451365219,8.865099050606906,5.198754226707551
86.9038970373422,14.364604479708415,4.432977287073753
87.90277956103223,11.048189774333705,4.424574004820562
88.90166208472226,9.200197012206806,5.4086700601835895
89.90054460841229,9.487454431080256,4.33255437425656
90.89942713210232,7.51974029727903,2.2162734794406136
91.89830965579233,7.506282837645626,2.8241187256053446
92.89719217948236,4.786797622640398,2.3258941120876484
93.89607470317239,3.5128675521014396,2.8038808432930695
94.89495722686242,4.017671610449499,3.8134165869614463
95.89383975055244,9.183754465527882,2.675564898646052
96.89272227424247,12.653471181696572,2.0197729994788847
97.89160479793249,10.646460395962064,2.1920070451179
98.89048732162252,6.084987745045405,1.8301779079423128
99.88936984531254,2.927847653829836,1.165805754069587
100.88825236900257,6.466066784622987,2.6281192156930353
101.8871348926926,8.946099758141894,5.057280191814021
102.88601741638263,5.536433107875163,5.866627249698652
103.88489994007264,3.6959193558316126,4.365959552850639
104.88378246376267,5.15704744454881,3.443014184124204
105.8826649874527,4.261644858868696,3.989072805755663
106.88154751114273,9.483886122434965,3.950383044460265
107.88043003483276,26.052778707790118,2.7722007563431466
108.87931255852277,34.19026311855349,2.2911406989986367
109.8781950822128,48.369534533303906,4.888324574691329
110.87707760590283,56.87305099360255,10.051524634392186
111.87596012959285,35.38073784886522,9.102361310565218
112.87484265328288,14.369470096680036,3.9468336385529024
113.87372517697291,4.8871807990941365,1.967183445098938
114.87260770066293,2.730492382527738,1.168876911454549
115.87149022435295,2.1554102292487425,1.7512672182092124
116.87037274804298,4.050715536900365,2.9789798706249844
117.86925527173301,3.8978752148149565,3.06573247961096
118.86813779542304,2.565591136947888,3.047656108401447
119.86702031911305,3.998568732855759,3.618237201039546
120.86590284280308,3.8980333258718796,2.9608906224308122
121.86478536649311,3.4391909907159137,1.9578775507653121
122.86366789018314,3.388501978644468,2.5508444517599416
123.86255041387317,3.4079584503823175,4.150711491291397
124.8614329375632,2.8498819698165136,3.053961699594215
125.86031546125321,1.8147715698005713,1.9096741075608343
126.85919798494324,1.6591973098541686,1.9204947970952102
127.85808050863326,2.1008157060977535,1.5358229630534492
128.85696303232328,4.502095644583632,1.4067409864061058
129.85584555601332,6.25282264653733,2.3118452465237933
130.85472807970334,4.5570942611991665,3.209336306765945
131.85361060339338,3.4553085030144994,3.437258198302724
132.8524931270834,9.636470426939582,2.911211637533296
133.8513756507734,15.212459515564717,2.3967228534120575
134.85025817446345,8.786153276549477,3.6872212676584257
135.84914069815346,14.923927146752034,6.08393559710175
136.8480232218435,32.10265228500045,8.759210763817833
137.84690574553352,22.15643253176272,6.322537636689855
138.84578826922353,6.609454177684931,2.7825766275952772
139.84467079291358,21.557734509352144,3.5100990020515956
140.8435533166036,31.418938803042767,2.481606105022095
141.84243584029363,16.903356462038445,2.434718009035365
142.84131836398365,9.936595921995579,2.504910896340194
143.8402008876737,10.687354284060119,3.55789918490656
144.8390834113637,22.6430530289283,4.580064990602667
145.83796593505372,33.784051389902245,2.9070962955143
146.83684845874376,34.360211821569514,4.811121891674843
147.83573098243377,23.92034590754228,6.345446980618271
148.83461350612382,18.604009286769923,3.5221755960574304
149.83349602981383,37.41351420839244,2.6783794712255333
150.83237855350384,47.25380711036815,4.237730141185883
151.8312610771939,27.1923305281466,4.883842202768518
152.8301436008839,5.414366240852665,3.44420162637283
153.82902612457394,1.4611099024734164,2.4364750456535105
154.82790864826396,1.1836044540145296,3.0449616416484218
155.82679117195397,1.3233879035208607,2.6427176409694
156.825673695644,1.292010208331309,2.0543660844235947
157.82455621933403,1.3135880625937952,2.3363383962107367
158.82343874302407,2.715555617122781,2.891049883708072
159.82232126671408,4.3928086516400375,2.59593788187491
160.8212037904041,3.2868201284815703,2.028988551841333
161.82008631409414,1.2661469806555696,3.6751135688660663
162.81896883778415,1.9341166535056067,3.4193363890624027
163.8178513614742,1.958479739008625,2.4938304585671482
164.8167338851642,1.3083129928849238,3.5243054895202093
165.81561640885425,2.49416434235616,3.0318228633453495
166.81449893254427,8.617713151363537,4.398879797122952
167.81338145623428,7.442611015708074,4.427255347057545
168.81226397992432,2.18088344528797,2.320882727919547
169.81114650361434,3.545275422837206,1.57901418862086
170.81002902730438,4.369311430059004,2.410459283750341
171.8089115509944,5.002003332928648,3.9868335866244218
172.8077940746844,4.569902361420297,5.12659917111796
173.80667659837445,3.2156575150169204,3.8060725768505552
174.80555912206447,1.8588865162145438,1.759112189302789
175.8044416457545,1.497324750366489,1.5140882733030103
176.80332416944452,2.527903919094626,1.4404977024105503
177.80220669313454,5.073492782707861,1.8188735803681053
178.80108921682458,6.6407395091059165,2.8233442241411573
179.7999717405146,4.739712623765313,3.8012062168176595
180.79885426420464,6.3504308067797615,3.7285074877835678
181.79773678789465,6.50418964319895,3.4753849188809323
182.79661931158466,3.100299227354019,2.7575667106583803
183.7955018352747,13.96203720511759,1.5771769547774928
184.79438435896472,17.081657377142527,3.1686539135281797
185.79326688265476,7.200940121392161,5.450163805672357
186.79214940634478,3.775284877912654,4.289321009193651
187.79103193003482,4.07156301755238,2.070354632578762
188.78991445372483,3.7330686823995727,3.2577215360297584
189.78879697741485,3.3358517019697316,4.95922448358248
190.7876795011049,3.9066603777555033,3.2614125683287405
191.7865620247949,3.5200740403788036,1.5336004446917875
192.78544454848495,2.8513388777923985,2.2641052570417455
193.78432707217496,2.3170372330179037,3.4722560621490404
194.78320959586497,2.554682509682159,3.03895811244136
195.78209211955502,4.589233938056037,2.24749217555797
196.78097464324503,8.185139650279405,2.362668862429792
197.77985716693507,7.882933291624594,3.7106401523848835
198.7787396906251,7.3783771982981206,4.962345761534946
199.7776222143151,6.703780136841373,4.60020538798444
200.77650473800514,6.04654105616933,3.7219814602058165
201.77538726169516,6.870664391744349,3.308026900208173
202.7742697853852,10.35245625734611,4.366634045853951
203.77315230907521,9.099825042535532,4.890592120778235
204.77203483276526,4.92912433559753,4.432979641145704
205.77091735645527,69.44875317582151,25.49119553055619
206.76979988014529,89.38455499850133,30.618618054724944
207.76868240383533,315.32555865942106,63.35837970899027
208.76756492752534,496.9267411999709,98.582991526813
209.76644745121538,619.0665249609876,72.6590234340362
210.7653299749054,1244.3795524222062,57.78062959649372
211.7642124985954,2146.782485679266,104.26629347796683
212.76309502228546,3726.1826281016033,164.9400465790703
213.76197754597547,4399.50643748942,122.42553580343882
214.7608600696655,2197.111718435627,57.76645771484472
215.75974259335553,908.5539381906447,113.52227139691206
216.75862511704554,1434.7695353758572,149.18046635454579
217.75750764073558,1114.7832678767977,104.34357816883733
218.7563901644256,400.7452738091162,45.926854242661975
219.75527268811564,72.18835004703323,23.088079536827532
220.75415521180565,78.55689608235464,25.639578998341232
221.75303773549567,72.47328346353294,29.147428605452838
222.7519202591857,81.19033881976588,44.70420726245586
223.75080278287572,64.1552779583838,35.851471998843024
224.74968530656577,49.60678227145559,25.239253060422605
225.74856783025578,31.160164172654756,13.193798611483142
226.74745035394582,48.16772667692652,10.050023917480722
227.74633287763584,45.60686195411756,14.323350906461917
228.74521540132585,12.909165615383978,11.00175966153309
229.7440979250159,5.414663377487642,3.117637383248534
230.7429804487059,8.464957572074214,2.449933891822341
231.74186297239595,9.587136559317395,2.886288385658064
232.74074549608596,6.154262696289025,2.6260485345030933
233.73962801977598,5.843006649301574,2.4660087070973047
234.73851054346602,3.1550587051811476,2.719640742527883
235.73739306715603,3.809551015006153,3.6775577727930395
236.73627559084608,5.98430074924357,4.987774596937562
237.7351581145361,6.740386326605816,4.3856912874206655
238.7340406382261,5.195678882385815,2.7635228360547797
239.73292316191615,3.1156292763652456,2.876987737699794
240.73180568560616,5.848518366689559,2.455049793419033
241.7306882092962,16.814934716541224,4.645140858375011
242.72957073298622,22.320230317443,18.114883428055723
243.72845325667623,19.175319543450115,19.34190823166392
244.72733578036627,21.105688665887687,8.502706659547618
245.7262183040563,33.80771240190973,8.493349348500834
246.72510082774633,89.39264081030505,29.93196525078247
247.72398335143635,94.02196579640571,30.81269935309937
248.7228658751264,29.746902083337034,7.5047581294476435
249.7217483988164,26.545227475671425,6.804039984368857
250.72063092250642,42.46559620633596,7.486162636886506
251.71951344619646,59.851420656549024,9.050388056574018
252.71839596988647,63.14206609267896,14.661154023919396
253.71727849357652,50.98625278208499,12.974853684174864
254.71616101726653,73.96775291633348,14.967651717270112
255.71504354095654,69.64128571268435,18.707373239788243
256.71392606464656,72.95876307599552,17.17726847614164
257.7128085883366,99.75475355043605,21.327945361206805
258.71169111202664,86.24645594829812,30.59711063679438
259.7105736357167,40.47267426984153,21.83253786548494
260.70945615940667,14.093727470973008,17.941565200881115
261.7083386830967,34.03785024629445,30.61332398089336
262.70722120678676,83.99647685183301,36.9910454277301
263.70610373047674,196.7646013870783,45.51585071415065
264.7049862541668,143.12990314918613,27.450722924193364
265.7038687778568,8.237260926357397,4.385626339816184
266.7027513015468,6.82706377741963,4.712443961366621
267.70163382523685,8.810284880306982,3.0998840754878216
268.7005163489269,33.34386634619762,1.4692973223457733
269.69939887261694,33.47592921571538,5.383168725337443
270.6982813963069,11.343378219694664,7.896787823743417
271.69716391999697,23.52321516196667,7.706810097702534
272.696046443687,22.79741550975938,6.800980933857444
273.694928967377,8.542369535682978,5.987911666262495
274.69381149106704,10.957102843668524,10.570429658176954
275.6926940147571,18.333408228879154,9.674397122128035
276.69157653844707,17.949594551373444,8.821440332075312
277.6904590621371,14.869727915451923,10.969047559922164
278.68934158582715,10.566863163649733,10.797399544193853
279.6882241095172,7.752589123849453,11.734000296613512
280.6871066332072,11.351342809178606,9.851737261435241
281.6859891568972,21.637330013846938,15.245904939617803
282.68487168058726,42.52461130080539,15.225588522544497
283.68375420427725,38.05365488103093,7.573818322078076
284.6826367279673,18.4882618746601,13.004198335177923
285.68151925165733,10.273754817504333,13.297776287967208
286.6804017753474,25.21977781004951,13.230608722403188
287.67928429903736,24.30469393577321,12.739900308729878
288.6781668227274,5.732801065182349,5.162517147000155
289.67704934641745,27.66939211442722,4.269182029507272
290.67593187010743,37.07772345814933,5.530946614896005
291.6748143937975,26.940203092357056,4.920527275778345
292.6736969174875,19.524594027047687,6.184481965047708
293.6725794411775,30.125129935935142,7.4845235192281585
294.67146196486755,28.377358383445763,4.264053271091326
295.6703444885576,7.777780745654009,4.473948822018797
296.66922701224763,26.13900663860374,28.987628685098468
297.6681095359376,28.945582652157295,28.205033471342034
298.66699205962766,42.39397265105777,12.770293399399389
299.6658745833177,92.28626515438577,34.91234180849894
300.6647571070077,59.872572395137105,25.41880832738189
301.66363963069773,4.187876662858401,2.726230638930062
302.6625221543878,3.153824392640571,4.684411817560075
303.6614046780778,7.181306321760614,5.321709644605191
304.6602872017678,13.535563777632259,4.7996528174682975
305.65916972545784,156.47205672029324,17.43341032556645
306.6580522491479,176.04101992926445,19.571875930076608
307.6569347728379,34.09935644856836,6.804010757156306
308.6558172965279,33.405063986158325,10.653924779797256
309.65469982021796,72.70180819251866,15.069132840661867
310.65358234390794,61.35457837044,26.664315453123017
311.652464867598,41.45234156490341,25.860104519274874
312.651347391288,84.8998680063419,27.292811029400745
313.65022991497807,97.69476919364163,99.47939567596548
314.64911243866806,59.428390645079745,89.31845243560974
315.6479949623581,73.6606710232175,17.14241727559218
316.64687748604814,68.1011353384182,10.837529998547526
317.6457600097381,23.097107958207406,11.638254589987477
318.64464253342817,41.68811669271737,11.716717255754315
319.6435250571182,41.60175284447175,12.255039360057447
320.6424075808082,30.20690496444498,10.360876336468976
321.64129010449824,30.166170049184725,6.7839564636746
322.6401726281883,50.482373773642855,47.07209160619362
323.6390551518783,48.31919676280482,45.013589038828
324.6379376755683,10.384361125399948,12.189773911938222
325.63682019925835,26.539410784884694,18.949892647583425
326.6357027229484,55.7305375951846,16.97997686073551
327.6345852466384,52.55384670272162,14.304014262447781
328.6334677703284,61.361989674292445,8.546923616697784
329.63235029401847,100.0583702949776,13.620644547618861
330.6312328177085,62.60277118511127,12.947178205443645
331.6301153413985,18.503993636482107,6.8783919721281235
332.62899786508854,23.302510460516366,8.678750935675746
333.6278803887786,26.71504165801814,13.651673981759032
334.62676291246856,22.73257729247689,10.728434942421343
335.6256454361586,10.17758473820247,4.143216657202748
336.62452795984865,4.283673157302986,5.342568206423988
337.62341048353863,1.8663021677797387,3.539208657731493
338.6222930072287,3.646652209654661,2.392902390984424
339.6211755309187,6.735629533136526,2.545898595092169
340.62005805460876,6.289076820880564,3.90913888729866
341.61894057829875,4.095570677513723,3.4055849169952332
342.6178231019888,4.172998889304682,2.9910238194138308
343.61670562567883,25.247354641803895,11.215706858296482
344.6155881493688,112.42497869151596,29.15250874573531
345.61447067305886,116.88493626110525,21.98399565353832
346.6133531967489,148.19568354285775,39.14150873543124
347.61223572043895,151.65315803848537,74.92880494343477
348.61111824412893,96.98415773729387,50.208524632034795
349.610000767819,125.03326521429234,33.922032413110884
350.608883291509,61.5406531655153,43.81445860102483
351.607765815199,30.51590857933185,26.86483639810536
352.60664833888904,91.01244416675391,22.600920098602458
353.6055308625791,91.40438409088212,28.03873037162523
354.6044133862691,52.87737006315256,17.430837976608686
355.6032959099591,34.67927890117487,20.5489742047868
356.60217843364916,56.26890247789422,26.84632340881671
357.6010609573392,61.99889815667906,17.089709685994208
358.5999434810292,101.75178082293868,25.186255129005687
359.59882600471923,93.34790466949774,24.545808590746372
360.59770852840927,8.315267303271801,5.602195733307793
361.59659105209926,2.9391483853463787,4.037198246522265
362.5954735757893,6.507531798493266,1.589371329552259
363.59435609947934,18.421084066365847,6.296216454828555
364.5932386231693,92.36503127533418,30.22068492270925
365.59212114685937,100.63753912563187,32.703223162106475
366.5910036705494,46.52035356916908,15.32989515820745
367.58988619423945,38.74656200610683,10.030897421846856
368.58876871792944,19.08270887591525,7.669293810879206
369.5876512416195,19.82339691699731,7.457558495022339
370.5865337653095,43.112906148369554,4.698132636329869
371.5854162889995,33.033201547058816,3.494105473393859
372.58429881268955,5.1943928676643125,3.8679401857286178
373.5831813363796,1.8956259761138443,2.9362119360157943
374.58206386006964,1.4112837477816773,1.6997964800970373
375.5809463837596,4.1424146806203614,1.849386940275803
376.57982890744967,8.571760114340554,4.911196982608539
377.5787114311397,12.282743709617439,5.2584541979520845
378.5775939548297,11.694998425174278,2.731906335293207
379.57647647851974,16.566015484530944,4.3146817765731456
380.5753590022098,27.501531073054288,6.072845431835707
381.57424152589977,24.56824672377912,9.841714150124151
382.5731240495898,16.7720419981653,10.144126874878845
383.57200657327985,19.631758578783288,7.618215398144796
384.5708890969699,26.545830767612323,8.258601698943759
385.5697716206599,32.51847721630862,13.285192196314673
386.5686541443499,24.909955253479552,13.288363868776498
387.56753666803996,15.757364964303939,5.0904186230941875
388.56641919172995,16.93206994497572,1.7570881091189106
389.56530171542,20.14287744433519,3.1289883478126623
390.56418423911003,19.911828239098888,6.6070103301018515
391.5630667628001,16.57979576800067,10.66416026260653
392.56194928649006,34.843480567774016,14.949829330425121
393.5608318101801,69.59829656029298,18.35568728047323
394.55971433387015,76.28905295982386,27.464396384654503
395.55859685756013,42.5577915985033,21.41615968979773
396.5574793812502,15.889918177188513,6.086682578779147
397.5563619049402,9.149020770619652,6.741992136600132
398.5552444286302,50.07091778567068,13.764674769799896
399.55412695232025,69.98365116236064,15.705576828776632
400.5530094760103,39.88900003474836,12.790130054246513
401.55189199970033,50.1437779226039,11.897705569002335
402.5507745233903,42.63404817341683,25.844723144701796
403.54965704708036,37.224765836633544,25.232707093589344
404.5485395707704,37.746866407754396,33.12577050008233
405.5474220944604,108.99642803269013,52.074046664514476
406.54630461815043,103.93296798570697,30.613922134410497
407.5451871418405,17.758937995602484,8.949012394273339
408.5440696655305,211.00650303884476,23.60302131011539
409.5429521892205,235.9801146009751,26.774921366213814
410.54183471291054,48.85178956557385,11.928574261149414
411.5407172366006,28.974207901899447,17.228005549471025
412.53959976029057,26.786876860913946,16.670058486707948
413.5384822839806,13.908320404702792,7.526733013471755
414.53736480767066,11.959537924924687,5.8616041367612075
415.53624733136064,13.106917263521819,10.080817885000926
416.5351298550507,19.305608880927473,8.720193684882432
417.5340123787407,33.510922780884755,4.8498476430938915
418.53289490243077,79.64194047218139,8.03248714998785
419.53177742612075,115.09479742988626,29.071932815357542
420.5306599498108,65.93782673889974,25.481411862027606
421.52954247350084,14.69780601954622,4.431677412406995
422.5284249971908,6.128489513489207,4.238710270555302
423.52730752088087,7.163772313842938,4.7937204274480445
424.5261900445709,10.68649012799628,4.154680892671373
425.5250725682609,17.507815700403388,7.0622617740468305
426.52395509195094,18.47964640517379,6.724078980755534
427.522837615641,17.888363916089578,3.5427218667318647
428.521720139331,49.22714201017467,6.056552710764155
429.520602663021,106.85568938351018,7.633826949439401
430.51948518671105,101.06191224938745,9.532870746278453
431.5183677104011,56.67785270505549,10.814488239271949
432.5172502340911,50.915583404284355,6.598088118568982
433.5161327577811,44.44140922340333,14.840812291548314
434.51501528147116,31.00610715721243,22.9880396684293
435.5138978051612,16.528105325908523,10.851858275454
436.5127803288512,24.953217324924157,5.022145851611569
437.51166285254124,37.13735734063148,14.73671572340464
438.5105453762313,26.894882427249584,29.783016547519132
439.50942789992126,35.81597518257492,30.243483950025897
440.5083104236113,37.31091406586101,16.462692490971484
441.50719294730135,31.746806966673066,15.595902754909948
442.50607547099133,47.857733387655095,19.96294620228189
443.5049579946814,77.2315236565482,22.61931442874484
444.5038405183714,62.70326117127844,29.648142585964134
445.50272304206146,38.788212108373294,42.50746558725582
446.50160556575145,50.685173809400936,31.061374297799052
447.5004880894415,37.69473989461238,30.71443848062135
448.49937061313153,21.954451649978715,47.93586605506819
449.4982531368215,49.21884524611902,35.488484170290036
450.49713566051156,80.01010772913024,21.62976951602486
451.4960181842016,44.23893518477575,12.329181614842195
452.49490070789165,6.139016499317983,6.375403703845178
453.49378323158163,8.06409105951096,6.89292680752294
454.4926657552717,15.516916386467365,5.557281974567494
455.4915482789617,19.992686962031996,4.798119473383727
456.4904308026517,20.441627686360544,5.7870076301584294
457.48931332634174,15.770510991896977,5.866819713828849
458.4881958500318,21.170319535499754,9.09273522426401
459.4870783737218,23.144001431351658,8.515022346580892
460.4859608974118,10.092687468526584,3.6084362512304486
461.48484342110186,7.381180092769468,3.758621846670917
462.4837259447919,30.463816871149987,23.586157398120285
463.4826084684819,39.81207084907237,25.676899181751093
464.4814909921719,34.10331406463475,13.341199929908562
465.48037351586197,24.619847090247475,9.971023690328373
466.47925603955196,14.214153862501378,6.650762697200178
467.478138563242,13.272327326175583,8.733079515440807
468.47702108693204,13.550400450429024,11.021048647487639
469.475903610622,15.25019021731455,13.339182526708333
470.47478613431207,20.098652755356976,12.453246662662533
471.4736686580021,19.146841303688912,8.570174801459274
472.47255118169215,7.350428680684481,3.617964799606073
473.47143370538214,6.906195743616838,2.266702664160383
474.4703162290722,18.500800931135114,3.4603642388807554
475.4691987527622,41.58277763027316,4.976362551056903
476.4680812764522,143.73596552009957,15.142246235494133
477.46696380014225,133.18163410807574,13.455623780176452
478.4658463238323,30.948769169941034,4.654171578563159
479.46472884752234,20.655425472475685,5.979944282028816
480.4636113712123,8.017004151865084,3.511308797288315
481.46249389490237,7.940991877927964,2.5377269130566362
482.4613764185924,18.46410800805258,6.49350045481515
483.4602589422824,26.03240182418856,15.212869131411589
484.45914146597244,16.226264282554965,11.127317059110267
485.4580239896625,8.010315593542458,6.172586372920072
486.45690651335246,15.27313168002334,9.636395613582748
487.4557890370425,28.245402428461524,16.034725797183484
488.45467156073255,112.69389806155397,44.54346118971982
489.4535540844226,166.68546314319823,49.98307196305986
490.4524366081126,93.63313947892475,22.145891494845326
491.4513191318026,30.570121111551856,10.386073599476678
492.45020165549266,23.979889898344695,16.383383795204562
493.44908417918265,153.47267164383737,21.296763898091783
494.4479667028727,149.6990582640223,12.203047895303179
495.44684922656273,191.86871729460742,19.75520776449275
496.4457317502528,217.94734775520115,30.8742444016438
497.44461427394276,62.011000047367126,34.55439784079031
498.4434967976328,94.01476836220162,35.50047497415596
499.44237932132285,86.6485088160503,18.382851597880173
500.44126184501283,25.107202984099615,7.252755864727763
501.4401443687029,12.378514425768904,6.317994565981554
502.4390268923929,13.890177210937876,7.6513120524131315
503.4379094160829,12.392546876799662,7.793384709927522
504.43679193977295,16.965295766678818,6.177900102733717
505.435674463463,17.254550693957768,5.052428999434423
506.43455698715303,10.868026786374692,7.455804838949577
507.433439510843,29.7386081621128,19.18364087845369
508.43232203453306,54.54788168402454,22.471040486949224
509.4312045582231,41.96426768914213,11.071086759666757
510.4300870819131,40.665420395431624,8.3338580989276
511.42896960560313,42.15337798223843,11.737010460160295
512.4278521292931,26.231576976357157,10.73863632493119
513.4267346529832,34.28923490327638,13.483751254283224
514.4256171766732,31.911934484235225,14.22357535983099
515.4244997003632,17.021346353511387,14.643493133548285
516.4233822240533,23.254752880745706,16.302932254906644
517.4222647477433,28.483104790765058,30.29450998974403
518.4211472714334,14.60956801034903,34.78060158671861
519.4200297951234,100.72907485873272,23.045501094999846
520.4189123188133,119.97318559901885,20.849380723132214
521.4177948425034,45.154484570759806,20.833745356529
522.4166773661934,25.108218860523237,18.980901956921205
523.4155598898834,47.41656563486252,20.90720397273057
524.4144424135735,78.44563906216547,15.678596510068466
525.4133249372635,52.08994099127893,30.94318436724305
526.4122074609535,72.04529430589844,35.17623725307725
527.4110899846436,92.02680079420007,12.818899299391077
528.4099725083336,244.40087045854474,34.155591670886494
529.4088550320236,558.4993000773369,35.52934866801207
530.4077375557137,396.7795096767437,13.42092675533515
531.4066200794036,66.2098921567518,9.598431852909277
532.4055026030936,71.40449512018145,11.84420011576631
533.4043851267837,75.12954814057849,15.306471662999408
534.4032676504737,66.11064525656289,11.440817739053506
535.4021501741637,45.18973846229069,5.80800556441431
536.4010326978538,10.516084584262224,4.321437079022632
537.3999152215438,24.974458806001806,8.93743885258882
538.3987977452339,54.30541650896654,26.945652575560022
539.3976802689239,41.39156596373746,24.08405859352572
540.3965627926138,16.378806999860732,5.59495741686403
541.395445316304,46.15688646793241,3.9920537976270953
542.3943278399939,47.97057850522187,2.9552037116510315
543.3932103636839,12.781175576897182,3.046158684033739
544.392092887374,26.91287996655357,16.195983788735305
545.390975411064,43.383665350287,19.396140285831933
546.389857934754,35.52011082237307,9.219111701572215
547.3887404584441,156.4297945648628,22.89095356691087
548.3876229821341,193.67953051089424,27.508085027476646
549.3865055058241,55.90764470816347,13.93338162285582
550.3853880295142,5.958693374425245,5.406663081684794
551.3842705532041,12.873989014289508,2.6241600448875726
552.3831530768941,17.126869799703268,7.460048024399095
553.3820356005842,10.141496098570078,7.423158490075858
554.3809181242742,6.451758507069428,4.966176643203109
555.3798006479643,27.971848376741246,4.694008682235458
556.3786831716543,34.23464750827247,4.033133674623748
557.3775656953443,30.192906184664142,5.508355135249625
558.3764482190344,30.638289653264142,7.792911753376996
559.3753307427244,21.46846619184542,5.034065214641474
560.3742132664144,25.38477700373662,4.012677389195709
561.3730957901045,28.893118463399542,11.956184426101942
562.3719783137944,20.81792205513555,9.720928872918
563.3708608374844,10.50166174763557,2.046177689820159
564.3697433611745,6.345491815067773,2.4533482468380647
565.3686258848645,4.6704106424999,3.4187914666919097
566.3675084085545,7.367801963589471,3.793186428416434
567.3663909322446,10.495174806440183,2.6460963242821554
568.3652734559346,17.531736006568437,3.866068997377436
569.3641559796246,21.21059901265591,5.525139815983567
570.3630385033147,12.962277040057495,3.4909797582758735
571.3619210270047,7.181277046794392,2.2038628281365455
572.3608035506948,8.223861331418417,4.297526108503157
573.3596860743847,9.81430688438746,4.996530850095152
574.3585685980747,18.944784282827545,5.409711044969473
